Nome do Ativo;Data;PU Curva;PU Indicativo;Taxa Compra;Taxa Indicativa;Quantidade em Mercado
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;29/06/2022;1056,492385;1063,754422;0,034555;0,033342;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;30/06/2022;1057,164894;1064,556764;0,034789;0,033266;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;01/07/2022;1057,83782;1065,210709;0,034712;0,033273;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;04/07/2022;1058,511172;1065,94419;0,034164;0,033228;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;05/07/2022;1059,184952;1066,796057;0,03412;0,033116;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;06/07/2022;1059,859171;1067,620609;0,033943;0,033021;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;07/07/2022;1060,533808;1068,291653;0,033933;0,033017;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;08/07/2022;1061,208883;1069,124966;0,035136;0,032914;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;11/07/2022;1061,884387;1069,621467;0,033377;0,033001;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;12/07/2022;1062,560318;1070,499719;0,034116;0,032882;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;13/07/2022;1063,236678;1071,652453;0,034092;0,032597;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;14/07/2022;1063,913468;1071,978217;0,035142;0,032788;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;15/07/2022;1064,590696;1072,363017;0,033593;0,032953;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;18/07/2022;1065,268343;1072,542771;0,034015;0,033229;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;19/07/2022;1065,94643;1073,349223;0,034746;0,033144;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;20/07/2022;1066,624946;1073,878905;0,034195;0,033227;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;21/07/2022;1067,303901;1074,611145;0,034203;0,033185;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;22/07/2022;1067,983276;1075,426577;0,034033;0,033103;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;25/07/2022;1068,663092;1076,307145;0,034025;0,03298;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;26/07/2022;1069,343337;1077,004079;0,034096;0,032961;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;27/07/2022;1070,024022;1077,574415;0,034094;0,033021;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;28/07/2022;1070,705128;1078,248972;0,034182;0,033023;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;29/07/2022;1071,386674;1079,147;0,03435;0,032892;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;01/08/2022;1072,06866;1080,132566;0,033092;0,032708;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;02/08/2022;1072,751068;1080,827717;0,034183;0,032689;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;03/08/2022;1073,433916;1081,517454;0,034814;0,032679;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;04/08/2022;1074,117205;1081,405513;;0,033152;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;05/08/2022;1074,819733;1082,69051;0,034113;0,032798;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;08/08/2022;1000;1007,936601;0,033994;0,032756;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;09/08/2022;1000,654052;1008,578572;0,033989;0,032754;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;10/08/2022;1001,308534;1009,708796;0,033541;0,032464;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;11/08/2022;1001,963436;1010,494786;0,033505;0,032376;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;12/08/2022;1002,618778;1011,756481;0,032918;0,032011;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;15/08/2022;1003,27454;1012,792341;0,033182;0,031778;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;16/08/2022;1003,930733;1013,770879;0,032632;0,031576;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;17/08/2022;1004,587356;1014,525535;0,032508;0,031502;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;18/08/2022;1005,244411;1015,370813;0,032499;0,031374;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;19/08/2022;1005,901895;1016,187117;0,032484;0,031262;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;22/08/2022;1006,559802;1016,781787;0,032471;0,03129;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;23/08/2022;1007,218149;1017,453956;0,032922;0,031277;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;24/08/2022;1007,876917;1017,69324;0,033;0,031517;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;25/08/2022;1008,536127;1018,145876;0,033;0,031627;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;26/08/2022;1009,195759;1018,714037;0,033;0,031677;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;29/08/2022;1009,855823;1019,319691;0,033;0,031696;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;30/08/2022;1010,516328;1020,438449;0,033;0,031409;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;31/08/2022;1011,177255;1020,915139;0,033;0,031515;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;01/09/2022;1011,838615;1021,528137;0,032949;0,03154;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;02/09/2022;1012,500416;1022,344292;0,032251;0,031437;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;05/09/2022;1013,162641;1023,297705;0,032;0,031248;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;06/09/2022;1013,825299;1024,332864;0,032;0,030998;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;08/09/2022;1014,488398;1025,08685;0,032;0,030937;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;09/09/2022;1015,151922;1025,785319;0,032;0,03091;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;12/09/2022;1015,815888;1026,478869;0,032;0,030877;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;13/09/2022;1016,480278;1027,155574;0,032;0,03085;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;14/09/2022;1017,145111;1028,361472;0,031813;0,030504;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;15/09/2022;1017,810377;1029,263477;0,031705;0,030339;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;16/09/2022;1018,476078;1029,774891;0,03164;0,030421;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;19/09/2022;1019,142212;1030,689787;0,031333;0,030256;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;20/09/2022;1019,80879;1032,390409;0,03101;0,029602;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;21/09/2022;1020,475793;1032,723769;0,030945;0,029804;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;22/09/2022;1021,14324;1033,603106;0,031;0,029672;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;23/09/2022;1021,811121;1034,172028;0,031;0,029715;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;26/09/2022;1022,479437;1035,325145;0,030956;0,029389;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;27/09/2022;1023,148199;1036,226292;0,030947;0,02924;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;28/09/2022;1023,817384;1036,463384;0,030892;0,029488;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;29/09/2022;1024,487015;1037,077291;0,030934;0,029509;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;30/09/2022;1025,157081;1038,195044;0,030802;0,029219;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;03/10/2022;1025,827593;1038,509766;0,030889;0,029432;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;04/10/2022;1026,49854;1039,869048;0,030914;0,028984;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;05/10/2022;1027,169923;1039,918762;0,030724;0,029358;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;06/10/2022;1027,841742;1040,452973;0,030614;0,029428;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;07/10/2022;1028,514007;1041,310482;0,030724;0,029294;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;10/10/2022;1029,186707;1042,020526;0,030598;0,029258;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;11/10/2022;1029,859845;1042,65931;0,030661;0,029258;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;13/10/2022;1030,533429;1043,321173;0,03071;0,029248;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;14/10/2022;1031,20745;1043,949046;0,03071;0,029257;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;17/10/2022;1031,881917;1044,670907;0,03071;0,029216;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;18/10/2022;1032,556821;1045,388068;0,030706;0,029174;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;19/10/2022;1033,232163;1046,097621;0,030703;0,029133;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;20/10/2022;1033,907951;1046,662603;0,030316;0,029187;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;21/10/2022;1034,584178;1047,401986;0,030628;0,029131;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;24/10/2022;1035,260852;1048,080917;0,030316;0,029109;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;25/10/2022;1035,937973;1048,811845;0,03075;0,029055;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;26/10/2022;1036,615522;1049,437527;0,030336;0,029068;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;27/10/2022;1037,29353;1050,099241;0,030337;0,029065;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;28/10/2022;1037,971976;1050,756419;0,030309;0,029062;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;31/10/2022;1038,650859;1051,433585;0,030193;0,029051;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;01/11/2022;1039,330192;1052,088498;0,030192;0,02905;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;03/11/2022;1040,009963;1052,730317;0,030192;0,029054;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;04/11/2022;1040,690183;1053,528614;0,030225;0,028962;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;07/11/2022;1041,370852;1054,143755;0,030185;0,02898;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;08/11/2022;1042,051959;1054,658899;0,030013;0,029069;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;09/11/2022;1042,733517;1055,466491;0,03;0,028968;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;10/11/2022;1043,415524;1056,340971;0,03;0,028778;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;11/11/2022;1044,09797;1056,90866;0,03;0,028821;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;14/11/2022;1044,780866;1057,573046;0,03;0,028829;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;16/11/2022;1045,464203;1058,194098;0,03;0,028834;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;17/11/2022;1046,147989;1058,976085;0,02964;0,028741;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;18/11/2022;1046,832226;1059,800983;0,02949;0,028619;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;21/11/2022;1047,516912;1060,91093;0,029479;0,02832;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;22/11/2022;1048,202039;1061,566578;0,029526;0,028313;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;23/11/2022;1048,887618;1062,10077;0,029397;0,028382;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;24/11/2022;1049,573646;1062,674511;0,02987;0,028456;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;25/11/2022;1050,260126;1063,166444;0,02996;0,028559;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;28/11/2022;1050,947047;1063,849858;0,029417;0,028552;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;29/11/2022;1051,634419;1064,524356;0,029864;0,028566;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;30/11/2022;1052,322244;1065,226829;0,030054;0,028543;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;01/12/2022;1053,010519;1065,77428;0,030052;0,028616;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;02/12/2022;1053,699247;1066,457114;0,030071;0,028611;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;05/12/2022;1054,388416;1067,084847;0,02987;0,028624;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;06/12/2022;1055,078037;1067,728001;0,029872;0,028634;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;07/12/2022;1055,768121;1068,402227;0,029824;0,028634;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;08/12/2022;1056,458647;1069,066216;0,030152;0,028632;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;09/12/2022;1057,149625;1070,061984;0,029527;0,028401;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;12/12/2022;1057,841058;1070,878457;0,029091;0,028279;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;13/12/2022;1058,532942;1071,685315;0,029378;0,028168;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;14/12/2022;1059,225269;1072,686844;;0,027924;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;15/12/2022;1059,91806;1073,474815;0,029226;0,027849;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;16/12/2022;1060,611304;1074,225164;0,029814;0,02778;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;19/12/2022;1061,305002;1074,535473;0,029632;0,02803;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;20/12/2022;1061,999143;1075,45234;0,030005;0,027867;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;21/12/2022;1062,693748;1075,966085;0,029134;0,027977;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;22/12/2022;1063,388808;1076,600304;0,029833;0,028007;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;23/12/2022;1064,084321;1077,633247;0,029404;0,027757;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;26/12/2022;1064,780289;1078,111992;0,02932;0,027883;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;27/12/2022;1065,476711;1078,788883;0,02979;0,027876;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;28/12/2022;1066,173588;1079,42581;0,029842;0,027907;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;29/12/2022;1066,87092;1080,298265;0,029407;0,027762;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;30/12/2022;1067,568707;1080,964264;;0,027762;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;02/01/2023;1068,266949;1081,727457;0,029235;0,027681;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;03/01/2023;1068,965656;1082,63567;0,027947;0,027493;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;04/01/2023;1069,664819;1083,831211;0,027756;0,027103;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;05/01/2023;1070,364427;1084,702801;0,028045;0,026963;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;06/01/2023;1071,064501;1085,4013;0,027982;0,02695;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;09/01/2023;1071,765031;1086,058263;0,028228;0,026962;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;10/01/2023;1072,466028;1086,871797;0,027708;0,026858;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;11/01/2023;1073,16747;1087,614528;0,027965;0,026809;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;12/01/2023;1073,869379;1088,123106;0,028659;0,026933;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;13/01/2023;1074,571744;1088,681747;0,028465;0,027012;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;16/01/2023;1075,274577;1088,729195;0,031803;0,027456;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;17/01/2023;1075,977856;1089,031365;0,031029;0,027734;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;18/01/2023;1076,681602;1089,398373;0,03029;0,027959;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;19/01/2023;1077,385816;1090,318159;0,029741;0,027772;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;20/01/2023;1078,090477;1091,133782;0,029844;0,027659;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;23/01/2023;1078,795605;1091,823338;0,029826;0,027642;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;24/01/2023;1079,501192;1092,516391;0,029824;0,027631;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;25/01/2023;1080,207246;1093,230937;0,029727;0,027605;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;26/01/2023;1080,913759;1093,883566;0,029818;0,027618;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;27/01/2023;1081,620728;1094,620948;0,02935;0,027564;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;30/01/2023;1082,328168;1095,426926;0,029511;0,027463;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;31/01/2023;1083,036065;1096,215428;0,029495;0,02738;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;01/02/2023;1083,744431;1096,937298;0,029482;0,027339;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;02/02/2023;1084,453256;1097,56692;0,029475;0,027369;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;03/02/2023;1085,162541;1098,311613;0,02948;0,027303;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;06/02/2023;1085,872294;1098,953306;0,029225;0,027328;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;07/02/2023;857,143;869,841509;0,029774;0,027603;
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;08/02/2023;857,703616;870,148932;0,029848;0,027791;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;09/02/2023;858,264601;869,383797;0,03124;0,028797;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;10/02/2023;858,825945;869,282717;0,0312;0,029293;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;13/02/2023;859,387667;869,483294;0,032535;0,029553;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;14/02/2023;859,949749;870,825299;0,0326;0,028935;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;15/02/2023;860,5122;871,763589;0,032144;0,028638;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;16/02/2023;861,07502;872,420057;0,032;0,028548;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;17/02/2023;861,63821;873,328601;0,032416;0,028263;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;22/02/2023;862,201768;873,508978;0,031975;0,028538;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;23/02/2023;862,765688;874,037703;0,0318;0,028548;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;24/02/2023;863,329986;874,497598;0,032285;0,028605;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;27/02/2023;863,894644;875,370407;0,032202;0,028353;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;28/02/2023;864,459681;876,170632;0,033143;0,028146;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;01/03/2023;865,02508;876,832983;0,032143;0,028052;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;02/03/2023;865,59085;875,79276;0,033119;0,029301;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;03/03/2023;866,156997;876,904916;0,033119;0,028848;350000
