Nome do Ativo;Data;PU Curva;PU Indicativo;Taxa Compra;Taxa Indicativa;Quantidade em Mercado
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;06/03/2023;866,723506;877,083077;0,032903;0,029146;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;07/03/2023;867,290386;877,733783;0,032903;0,029066;
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;08/03/2023;867,857644;877,420079;0,0324;0,029762;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;09/03/2023;868,425266;878,135987;0,032903;0,029634;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;10/03/2023;868,993258;877,713791;0,033276;0,030407;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;13/03/2023;869,561629;878,18644;0,033003;0,030477;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;14/03/2023;870,130364;878,341012;0,032835;0,030795;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;15/03/2023;870,699478;878,940084;0,032535;0,030762;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;16/03/2023;871,268955;879,503004;0,032835;0,030749;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;17/03/2023;871,838812;880,019868;0,0325;0,030782;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;20/03/2023;872,409041;880,365297;0,032835;0,03095;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;21/03/2023;872,979641;881,003278;0,033419;0,03088;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;22/03/2023;873,550613;881,492829;0,032901;0,030934;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;23/03/2023;874,121967;881,972176;0,032903;0,030991;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;24/03/2023;874,693683;882,455866;0,032919;0,031055;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;27/03/2023;875,26578;882,931676;0,0326;0,031123;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;28/03/2023;875,838251;883,25967;0,032919;0,031307;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;29/03/2023;876,411092;883,900661;0,033278;0,031232;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;30/03/2023;876,984317;884,521552;0,033608;0,031185;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;31/03/2023;877,557905;885,222884;0,032903;0,031063;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;03/04/2023;878,131873;885,830874;0,033276;0,031021;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;04/04/2023;878,706217;886,347485;0,033276;0,031054;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;05/04/2023;879,280941;886,802415;0,0325;0,031141;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;06/04/2023;879,856038;887,325949;0,033276;0,031168;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;10/04/2023;880,431509;887,87671;0,033459;0,031176;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;11/04/2023;881,007354;888,431121;0,033252;0,031187;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;12/04/2023;881,583582;888,964891;0,033787;0,031208;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;13/04/2023;882,160183;889,299179;0,034089;0,031399;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;14/04/2023;882,737157;889,736469;0,034035;0,031501;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;17/04/2023;883,314515;890,102159;0,034108;0,031667;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;18/04/2023;883,892247;890,545851;0,034616;0,031766;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;19/04/2023;884,470362;890,978721;0,034616;0,031874;
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;20/04/2023;885,048851;891,403369;0,034866;0,031997;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;24/04/2023;885,627716;891,83141;0,0351;0,032116;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;25/04/2023;886,206964;892,291674;0,0352;0,032208;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;26/04/2023;886,786586;892,672236;0,0352;0,032367;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;27/04/2023;887,366592;892,616796;0,035116;0,032906;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;28/04/2023;887,946982;893,253279;0,0352;0,032843;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;02/05/2023;888,527738;893,772943;0,03504;0,032887;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;03/05/2023;889,108888;894,371055;0,034728;0,032863;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;04/05/2023;889,690413;894,994335;0,034871;0,032818;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;05/05/2023;889,690413;895,586301;0,03495;0,032799;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;08/05/2023;890,272313;896,166643;0,034825;0,03279;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;09/05/2023;891,43726;896,75119;0,034825;0,032775;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;10/05/2023;892,020306;897,351079;0,035016;0,032749;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;11/05/2023;892,603737;897,856985;0,035407;0,032808;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;12/05/2023;893,187544;898,334138;0,035352;0,03289;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;15/05/2023;893,771735;898,82475;0,034957;0,032963;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;16/05/2023;894,356313;899,419711;0,035207;0,032942;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;17/05/2023;894,941266;900,016358;0,035608;0,032919;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;18/05/2023;895,526607;900,29257;0,035563;0,033187;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;19/05/2023;896,112324;900,465314;0,036803;0,033549;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;22/05/2023;896,698426;900,498703;0,036378;0,034039;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;23/05/2023;897,284915;900,820247;0,036378;0,034272;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;24/05/2023;897,871789;901,32897;0,036046;0,034336;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;25/05/2023;898,459041;902,100805;0,035124;0,034162;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;26/05/2023;899,04668;902,894222;0,03492;0,033966;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;29/05/2023;899,634705;903,583809;0,035652;0,033863;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;30/05/2023;900,223115;904,142238;0,035738;0,033882;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;31/05/2023;900,811906;904,719356;0,035646;0,033883;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;01/06/2023;901,401082;905,307642;0,03629;0,033875;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;02/06/2023;901,990645;905,923545;0,0355;0,033841;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;05/06/2023;902,580595;906,537671;0,036228;0,033812;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;06/06/2023;903,170934;907,309309;0,035583;0,033635;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;07/06/2023;903,761651;907,834192;0,035558;0,033686;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;09/06/2023;904,352754;908,374188;0,035924;0,033727;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;12/06/2023;904,944255;908,836085;0,036193;0,033839;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;13/06/2023;905,536134;909,397997;0,0351;0,033855;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;14/06/2023;906,128403;910,10817;0,035108;0,033735;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;15/06/2023;906,721058;911,205312;0,0351;0,03325;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;16/06/2023;907,314101;911,85348;0,03494;0,033186;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;19/06/2023;907,907526;912,343756;0,036074;0,033272;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;20/06/2023;908,501347;912,603717;0,035581;0,033579;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;21/06/2023;909,095556;913,589309;0,035;0,033195;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;22/06/2023;909,690153;914,131603;0,03494;0,033232;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;23/06/2023;910,285131;914,607194;0,035795;0,033337;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;26/06/2023;910,880508;914,673324;0,035724;0,033835;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;27/06/2023;911,476273;915,333614;0,035433;0,033763;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;28/06/2023;912,072427;915,931146;0,035638;0,033751;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;29/06/2023;912,668972;916,538214;0,035638;0,033732;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;30/06/2023;913,265905;917,075163;0,035558;0,033782;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;03/07/2023;913,863229;917,776181;0,035117;0,033673;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;04/07/2023;914,460941;918,480606;0,035102;0,033557;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;05/07/2023;915,059045;918,44764;0,037111;0,034163;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;06/07/2023;915,657537;919,105517;0,036678;0,034094;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;07/07/2023;916,25643;919,496968;0,03656;0,034291;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;10/07/2023;916,855712;920,074806;0,036917;0,034302;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;11/07/2023;917,455377;920,651699;0,037225;0,034315;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;12/07/2023;918,05544;921,240386;0,036717;0,034317;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;13/07/2023;918,655894;921,753524;0,03687;0,034394;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;14/07/2023;919,256749;922,204838;0,036753;0,034534;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;17/07/2023;919,857986;920,889451;0,038253;0,036457;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;18/07/2023;920,459621;920,640903;0,038888;0,037316;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;19/07/2023;921,061649;921,180469;0,039205;0,037379;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;20/07/2023;921,664077;921,716924;0,03913;0,037446;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;21/07/2023;922,266888;922,175124;0,03943;0,037594;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;24/07/2023;922,870099;922,646287;0,039292;0,03773;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;25/07/2023;923,47371;923,193224;0,039442;0,037789;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;26/07/2023;924,077707;923,715757;0,039392;0,037874;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;27/07/2023;924,682102;924,39266;0,039317;0,0378;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;28/07/2023;925,28689;925,326331;0,038854;0,037459;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;31/07/2023;925,89208;926,214546;0,038511;0,037164;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;01/08/2023;926,497662;926,779827;0,039668;0,037205;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;02/08/2023;927,103637;926,127138;0,040711;0,038526;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;03/08/2023;927,710014;927,00024;0,04054;0,038247;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;04/08/2023;928,300536;927,504089;0,040411;0,038341;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;07/08/2023;714,285548;713,871009;0,040032;0,037939;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;08/08/2023;714,740219;714,22096;0,040155;0,038051;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;09/08/2023;715,195179;716,398705;0,039733;0,036223;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;10/08/2023;715,650428;715,430784;0,040059;0,037734;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;11/08/2023;716,105966;715,666795;0,040102;0,037969;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;14/08/2023;716,561801;716,160308;0,03996;0,03793;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;15/08/2023;717,017918;716,718913;0,040022;0,037821;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;16/08/2023;717,474325;717,285655;0,04;0,037703;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;17/08/2023;717,93103;717,816985;0,040112;0,037623;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;18/08/2023;718,388023;718,253895;0,039765;0,037645;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;21/08/2023;718,8453;718,867444;0,039622;0,037476;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;22/08/2023;719,302873;719,581059;0,039688;0,037198;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;23/08/2023;719,760744;720,151521;0,039567;0,037075;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;24/08/2023;720,218898;722,694213;0,039059;0,03481;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;25/08/2023;720,677349;722,98612;0,037049;0,034983;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;28/08/2023;721,136083;723,667823;0,037927;0,034734;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;29/08/2023;721,595115;723,723803;0,038831;0,035168;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;30/08/2023;722,054438;724,634299;0,036588;0,034669;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;31/08/2023;722,514059;725,148536;0,037983;0,034601;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;01/09/2023;722,973962;725,803393;0,037768;0,034379;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;04/09/2023;723,434165;725,646822;0,038421;0,035051;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;05/09/2023;723,894658;726,395257;0,038066;0,034726;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;06/09/2023;724,355449;727,137488;0,036912;0,034408;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;08/09/2023;724,816532;727,609448;0,037927;0,034389;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;11/09/2023;725,277906;727,247972;0,03878;0,035298;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;12/09/2023;725,739571;728,884719;0,037363;0,033983;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;13/09/2023;726,201536;729,364333;0,037158;0,033955;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;14/09/2023;726,66379;729,944326;0,03745;0,033814;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;15/09/2023;727,126338;730,888889;0,036751;0,033264;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;18/09/2023;727,589184;731,317867;0,03662;0,033291;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;19/09/2023;728,052322;732,401632;0,034548;0,032581;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;20/09/2023;728,51576;732,782141;0,036235;0,032662;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;21/09/2023;728,979489;733,686941;0,033869;0,03215;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;22/09/2023;729,430692;733,803012;0,035936;0,032516;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;25/09/2023;729,882176;734,699237;0,033828;0,031997;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;26/09/2023;730,333942;735,143751;0,033703;0,031988;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;27/09/2023;730,785989;735,723472;0,033745;0,031823;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;28/09/2023;731,238319;736,811851;0,033424;0,031079;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;29/09/2023;731,690922;736,877738;0,035118;0,031509;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;02/10/2023;732,143808;737,756665;0,032983;0,030999;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;03/10/2023;732,596975;738,242821;0,033028;0,03094;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;04/10/2023;733,050418;738,777269;0,032882;0,030833;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;05/10/2023;733,504142;739,130901;0,032686;0,030931;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;06/10/2023;733,958149;739,627785;0,032731;0,030864;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;09/10/2023;734,412437;739,990307;0,03297;0,030956;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;10/10/2023;734,867009;740,551671;0,032995;0,030816;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;11/10/2023;735,321863;740,962211;0,032919;0,030846;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;13/10/2023;735,776993;741,554315;0,033042;0,030664;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;16/10/2023;736,232405;741,756816;0,033015;0,030945;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;17/10/2023;736,688107;742,357809;0,033047;0,030752;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;18/10/2023;737,144084;742,969565;0,032562;0,030548;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;19/10/2023;737,600346;743,61603;0,03185;0,0303;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;20/10/2023;738,056883;744,180193;0,032053;0,030156;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;23/10/2023;738,513711;744,552414;0,032264;0,030236;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;24/10/2023;738,97082;745,014789;0,032053;0,030212;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;25/10/2023;739,428207;745,566206;0,032149;0,030079;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;26/10/2023;739,885885;746,039122;0,032044;0,030044;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;27/10/2023;740,343839;746,70258;0,031871;0,02977;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;30/10/2023;740,802084;747,053704;0,031976;0,029872;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;31/10/2023;741,260606;747,488622;0,031832;0,02988;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;01/11/2023;741,719418;747,821616;0,033812;0,030015;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;03/11/2023;742,178508;748,213918;0,03185;0,030079;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;06/11/2023;742,624777;749,014568;0,031732;0,029623;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;07/11/2023;743,071312;749,523151;0,031666;0,029526;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;08/11/2023;743,518114;749,749119;0,031789;0,029774;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;09/11/2023;743,965189;750,315379;0,031701;0,029604;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;10/11/2023;744,41253;750,756819;0,031531;0,02959;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;13/11/2023;744,860145;750,847321;0,034809;0,030009;350000
POSI13 - POSITIVO TECNOLOGIA - 20260207 - DI + 3.75%;14/11/2023;745,308026;751,529487;0,031735;0,029701;350000
